AUS;LP_NR;SEITE;TITEL_NR;ART;LPTITEL;TITEL;BAND;DIRIGENT;KOMPONIST;INTERPR1;INTERPR2;INTERPR3;INTERPR4;INTERPR5;INTERPR6;INTERPR7;INTERPR8;INTERPR9;INTERPR10;ANMERKUNG;MUSIKART;JAHR;MIN;NOTE;SEK;WAHL
; 370; 1;13;CD;BOB MARLEY - THE ALBUM - CD2;STAND ALONE;MARLEY , BOB;;;;;;;;;;;;;;REGGAE;0;2;;27;0
; 370; 1;14;CD;BOB MARLEY - THE ALBUM - CD2;TRY ME;MARLEY , BOB;;;;;;;;;;;;;;REGGAE;0;2;;49;0
; 370; 1;15;CD;BOB MARLEY - THE ALBUM - CD2;LIVELY UP YOURSELF;MARLEY , BOB;;;;;;;;;;;;;;REGGAE;0;2;;55;0
; 370; 1;16;CD;BOB MARLEY - THE ALBUM - CD2;MR. BROWN;MARLEY , BOB;;;;;;;;;;;;;;REGGAE;0;3;;32;0
; 370; 1;17;CD;BOB MARLEY - THE ALBUM - CD2;ALL IN ONE;MARLEY , BOB;;;;;;;;;;;;;;REGGAE;0;3;;34;0
; 370; 1;18;CD;BOB MARLEY - THE ALBUM - CD2;HOW MANY TIMES;MARLEY , BOB;;;;;;;;;;;;;;REGGAE;0;2;;6;0
; 370; 1;19;CD;BOB MARLEY - THE ALBUM - CD2;NO SYMPATHY;MARLEY , BOB;;;;;;;;;;;;;;REGGAE;0;3;;9;0
; 370; 1;20;CD;BOB MARLEY - THE ALBUM - CD2;DON'T ROCK MY BOAT;MARLEY , BOB;;;;;;;;;;;;;;REGGAE;0;3;;32;0
; 370; 1;21;CD;BOB MARLEY - THE ALBUM - CD2;REACTION;MARLEY , BOB;;;;;;;;;;;;;;REGGAE;0;2;;48;0
; 371; 1; 1;CD;DEEP PURPLE - MADE IN JAPAN -;HIGHWAY STAR;DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;6;6;42;0
; 371; 1; 2;CD;DEEP PURPLE - MADE IN JAPAN -;CHILD IN TIME;DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;12;;18;0
; 371; 1; 3;CD;DEEP PURPLE - MADE IN JAPAN -;SMOKE ON THE WATER;DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;7;;37;0
; 371; 1; 4;CD;DEEP PURPLE - MADE IN JAPAN -;THE MULE;DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;9;;28;0
; 371; 1; 5;CD;DEEP PURPLE - MADE IN JAPAN -;STRANGE KIND OF WOMAN;DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;9;;52;0
; 371; 1; 6;CD;DEEP PURPLE - MADE IN JAPAN -;LAZY;DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;10;;27;0
; 371; 1; 7;CD;DEEP PURPLE - MADE IN JAPAN -;SPACE TRUCKIN';DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;19;;54;0
; 371; 2; 1;CD;DEEP PURPLE - MADE IN JAPAN -;BLACK NIGHT;DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;6;;18;0
; 371; 2; 2;CD;DEEP PURPLE - MADE IN JAPAN -;SPEED KING;DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;7;;25;0
; 371; 2; 3;CD;DEEP PURPLE - MADE IN JAPAN -;LUCILLE;DEEP PURPLE;;;;;;;;;;;;;;ROCK;1972;8;;3;0
; 372; 1; 1;CD;LEAVING ON A MAYDAY;WHAT HAVE I DONE;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;3;;24;0
; 372; 1; 2;CD;LEAVING ON A MAYDAY;DAMAGED ONES;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;3;;9;0
; 372; 1; 3;CD;LEAVING ON A MAYDAY;TERRIFIED;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;4;;45;0
; 372; 1; 4;CD;LEAVING ON A MAYDAY;LET IT RAIN;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;4;;56;0
; 372; 1; 5;CD;LEAVING ON A MAYDAY;MY HEART STILL BEATS FOR YOU;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;4;;30;0
; 372; 1; 6;CD;LEAVING ON A MAYDAY;NO, I DON'T REMEMBER;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;3;;56;0
; 372; 1; 7;CD;LEAVING ON A MAYDAY;SUMMER RAIN;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;3;;58;0
; 372; 1; 8;CD;LEAVING ON A MAYDAY;LOSING YOU;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;3;;39;0
; 372; 1; 9;CD;LEAVING ON A MAYDAY;OFF THE ROAD;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;3;;58;0
; 372; 1;10;CD;LEAVING ON A MAYDAY;BLACK SUNDAY AFTERNOON;TERNHEIM , ANNA;;;;;;;;;;;;;;SOFT;2008;4;;38;0
; 373; 1; 1;CD;CITY TO CITY;THE ARK;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;5;;41;0
; 373; 1; 2;CD;CITY TO CITY;BAKER STREET;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;6;;12;0
; 373; 1; 3;CD;CITY TO CITY;RIGHT DOWN THE LINE;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;4;;31;0
; 373; 1; 4;CD;CITY TO CITY;CITY TO CITY;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;5;;6;0
; 373; 1; 5;CD;CITY TO CITY;STEALIN' TIME;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;6;;0;0
; 373; 1; 6;CD;CITY TO CITY;MATTIE'S RAG;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;3;;32;0
; 373; 1; 7;CD;CITY TO CITY;WHATEVER'S WRITTEN IN YOUR HEART;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;6;;39;0
; 373; 1; 8;CD;CITY TO CITY;HOME AND DRY;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;5;;0;0
; 373; 1; 9;CD;CITY TO CITY;ISLAND;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;5;;16;0
; 373; 1;10;CD;CITY TO CITY;WAITING FOR THE DAY;RAFFERTY , GERRY;;;;;;;;;;;;;;POP/OLDIE;1978;5;;45;0
; 374; 1; 1;CD;HARD AGAIN;MANNISH BOY;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;5;;25;0
; 374; 1; 2;CD;HARD AGAIN;BUS DRIVER;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;7;;48;0
; 374; 1; 3;CD;HARD AGAIN;I WANT TO BE LOVED;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;2;;21;0
; 374; 1; 4;CD;HARD AGAIN;JEALOUS HEARTED MAN;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;4;;25;0
; 374; 1; 5;CD;HARD AGAIN;I CAN'T BE SATISFIED;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;3;;31;0
; 374; 1; 6;CD;HARD AGAIN;THE BLUES HAD A BABY AND THEY ...;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;3;;36;0
; 374; 1; 7;CD;HARD AGAIN;DEEP DOWN IN FLORIDA;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;5;;27;0
; 374; 1; 8;CD;HARD AGAIN;CROSSEYED CAT;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;6;;1;0
; 374; 1; 9;CD;HARD AGAIN;LITTLE GIRL;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;7;;12;0
; 374; 1;10;CD;HARD AGAIN;WALKING THROUG THE PARK;WATERS , MUDDY;;;;;;;;;;;;;;BLUES;1977;3;;55;0
; 375; 1; 1;CD;THE LAST WALTZ;THEME FROM THE LAST WALTZ;THE BAND;;;;;;;;;;;;;;POP;1978;3;;50;0
; 375; 1; 2;CD;THE LAST WALTZ;UP ON CRIPPLE CREEK;THE BAND;;;;;;;;;;;;;;POP;1978;5;;32;0
; 375; 1; 3;CD;THE LAST WALTZ;WHO DO YOU LOVE?;THE BAND;;;;;;;;;;;;;;POP;1978;4;;53;0
; 375; 1; 4;CD;THE LAST WALTZ;HELPLESS;THE BAND;;;;;;;;;;;;;;POP;1978;5;;55;0
; 375; 1; 5;CD;THE LAST WALTZ;STAGEFRIGHT;THE BAND;;;;;;;;;;;;;;POP;1978;4;;25;0
; 375; 1; 6;CD;THE LAST WALTZ;COYOTE;THE BAND;;;;;;;;;;;;;;POP;1978;5;;39;0
; 375; 1; 7;CD;THE LAST WALTZ;DRY YOUR EYES;THE BAND;;;;;;;;;;;;;;POP;1978;4;;3;0
; 375; 1; 8;CD;THE LAST WALTZ;IT MAKES NO DIFFERENCE;THE BAND;;;;;;;;;;;;;;POP;1978;6;;46;0
; 375; 1; 9;CD;THE LAST WALTZ;SUCH A NIGHT;THE BAND;;;;;;;;;;;;;;POP;1978;4;;44;0
; 375; 1;10;CD;THE LAST WALTZ;THE NIGHT THEY DROVE OLD DIXIE ..;THE BAND;;;;;;;;;;;;;;POP;1978;4;;35;0
; 375; 1;11;CD;THE LAST WALTZ;MYSTERY TRAIN;THE BAND;;;;;;;;;;;;;;POP;1978;4;;58;0
; 375; 1;12;CD;THE LAST WALTZ;MANNISH BOY;THE BAND;;;;;;;;;;;;;;POP;1978;7;;9;0
; 375; 1;13;CD;THE LAST WALTZ;FURTHER ON UP THE ROAD;THE BAND;;;;;;;;;;;;;;POP;1978;5;;41;0
; 375; 2; 1;CD;THE LAST WALTZ;THE SHAPE I'M IN;THE BAND;;;;;;;;;;;;;;POP;1978;4;;8;0
; 375; 2; 2;CD;THE LAST WALTZ;DOWN SOUTH IN NEW ORLEANS;THE BAND;;;;;;;;;;;;;;POP;1978;3;;4;0
; 375; 2; 3;CD;THE LAST WALTZ;OPHELIA;THE BAND;;;;;;;;;;;;;;POP;1978;3;;40;0
; 375; 2; 4;CD;THE LAST WALTZ;TURA LURA LURAL;THE BAND;;;;;;;;;;;;;;POP;1978;4;;13;0
; 375; 2; 5;CD;THE LAST WALTZ;CARAVAN;THE BAND;;;;;;;;;;;;;;POP;1978;6;;0;0
; 375; 2; 6;CD;THE LAST WALTZ;LIFE IS A CARNIVAL;THE BAND;;;;;;;;;;;;;;POP;1978;4;;37;0
; 375; 2; 7;CD;THE LAST WALTZ;BABY LET ME FOLLOW YOU DOWN;THE BAND;;;;;;;;;;;;;;POP;1978;2;;44;0
; 375; 2; 8;CD;THE LAST WALTZ;I DON'T BELIEVE YOU;THE BAND;;;;;;;;;;;;;;POP;1978;3;;28;0
; 375; 2; 9;CD;THE LAST WALTZ;FOREVER YOUNG;THE BAND;;;;;;;;;;;;;;POP;1978;5;;51;0
; 375; 2;10;CD;THE LAST WALTZ;BABY LET ME FOLLOW YOU DOWN;THE BAND;;;;;;;;;;;;;;POP;1978;3;;3;0
; 375; 2;11;CD;THE LAST WALTZ;I SHALL BE RELEASED;THE BAND;;;;;;;;;;;;;;POP;1978;5;;37;0
; 375; 2;12;CD;THE LAST WALTZ;THE LAST WALTZ SUITE : THE WALL;THE BAND;;;;;;;;;;;;;;POP;1978;3;;33;0
; 375; 2;13;CD;THE LAST WALTZ;THE LAST WALTZ SUITE : EVANGELINE;THE BAND;;;;;;;;;;;;;;POP;1978;3;;13;0
; 375; 2;14;CD;THE LAST WALTZ;THE LAST WALTZ SUITE : OUT OF ...;THE BAND;;;;;;;;;;;;;;POP;1978;3;;22;0
; 375; 2;15;CD;THE LAST WALTZ;THE LAST WALTZ SUITE : THE WEIGHT;THE BAND;;;;;;;;;;;;;;POP;1978;4;;37;0
; 375; 2;16;CD;THE LAST WALTZ;THE LAST WALTZ SUITE : REFRAIN;THE BAND;;;;;;;;;;;;;;POP;1978;1;;33;0
; 375; 2;17;CD;THE LAST WALTZ;THE LAST WALTZ SUITE : THEME ...;THE BAND;;;;;;;;;;;;;;POP;1978;3;;25;0
; 376; 1; 1;CD;THE DREAM OF THE BLUE TURTLES;IF YOU LOVE SOMEBODY SET THEM ...;STING;;;;;;;;;;;;;;POP;1980;4;;16;0
; 376; 1; 2;CD;THE DREAM OF THE BLUE TURTLES;LOVE IS THE SEVENTH WAVE;STING;;;;;;;;;;;;;;POP;1980;3;;32;0
; 376; 1; 3;CD;THE DREAM OF THE BLUE TURTLES;RUSSIANS;STING;;;;;;;;;;;;;;POP;1980;3;;58;0
; 376; 1; 4;CD;THE DREAM OF THE BLUE TURTLES;CHILDREN'S CRUSADE;STING;;;;;;;;;;;;;;POP;1980;5;;2;0
; 376; 1; 5;CD;THE DREAM OF THE BLUE TURTLES;SHADOWS IN THE RAIN;STING;;;;;;;;;;;;;;POP;1980;4;;50;0
; 376; 1; 6;CD;THE DREAM OF THE BLUE TURTLES;WE WORK THE BLACK SEAM;STING;;;;;;;;;;;;;;POP;1980;5;;42;0
; 376; 1; 7;CD;THE DREAM OF THE BLUE TURTLES;CONSIDER ME GONE;STING;;;;;;;;;;;;;;POP;1980;4;;20;0
; 376; 1; 8;CD;THE DREAM OF THE BLUE TURTLES;THE DREAM OF THE BLUE TURTLES;STING;;;;;;;;;;;;;;POP;1980;1;;18;0
; 376; 1; 9;CD;THE DREAM OF THE BLUE TURTLES;MOON OVER BOURBON STREET;STING;;;;;;;;;;;;;;POP;1980;4;;0;0
; 376; 1;10;CD;THE DREAM OF THE BLUE TURTLES;FORTRESS AROUND YOUR HEART;STING;;;;;;;;;;;;;;POP;1980;4;;40;0
; 377; 1; 1;CD;THE ESSENTIAL -LEONARD COHEN-;SUZANNE;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1967;3;;47;0
; 377; 1; 2;CD;THE ESSENTIAL -LEONARD COHEN-;THE STRNGER SONG;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1967;4;;59;0
; 377; 1; 3;CD;THE ESSENTIAL -LEONARD COHEN-;SISTERS OF MERCY;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1967;3;;33;0
; 377; 1; 4;CD;THE ESSENTIAL -LEONARD COHEN-;HEY, THAT'S NO WAY TO SAY GOODBYE;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1967;2;;54;0
; 377; 1; 5;CD;THE ESSENTIAL -LEONARD COHEN-;SO LONG, MARIANNE;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1967;5;;37;0
; 377; 1; 6;CD;THE ESSENTIAL -LEONARD COHEN-;BIRD ON A WIRE;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1967;3;;25;0
; 377; 1; 7;CD;THE ESSENTIAL -LEONARD COHEN-;THE PARTISAN;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1968;3;;25;0
; 377; 1; 8;CD;THE ESSENTIAL -LEONARD COHEN-;FAMOUS BLUE RAINCOAT;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1970;5;;7;0
; 377; 1; 9;CD;THE ESSENTIAL -LEONARD COHEN-;CHELSEA HOTEL NO. 2;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1974;3;;5;0
; 377; 1;10;CD;THE ESSENTIAL -LEONARD COHEN-;TAKE THIS LONGING;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1974;4;;5;0
; 377; 1;11;CD;THE ESSENTIAL -LEONARD COHEN-;WHO BY FIRE;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1974;2;;33;0
; 377; 1;12;CD;THE ESSENTIAL -LEONARD COHEN-;THE GUESTS;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1979;6;;39;0
; 377; 1;13;CD;THE ESSENTIAL -LEONARD COHEN-;HALLEUJAH;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1984;4;;39;0
; 377; 1;14;CD;THE ESSENTIAL -LEONARD COHEN-;IF IT BE YOUR WILL;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1984;3;;42;0
; 377; 1;15;CD;THE ESSENTIAL -LEONARD COHEN-;NIGHT COMES ON;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1984;4;;39;0
; 377; 1;16;CD;THE ESSENTIAL -LEONARD COHEN-;I'M YOUR MAN;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1988;4;;26;0
; 377; 1;17;CD;THE ESSENTIAL -LEONARD COHEN-;EVERYBODY KNOWS;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1988;5;;34;0
; 377; 1;18;CD;THE ESSENTIAL -LEONARD COHEN-;TOWER OF SONG;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1988;5;;37;0
; 377; 2; 1;CD;THE ESSENTIAL -LEONARD COHEN-;AIN'T NO CURE FOR LOVE;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1988;4;;49;0
; 377; 2; 2;CD;THE ESSENTIAL -LEONARD COHEN-;TAKE THIS WALTZ;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1988;5;;58;0
; 377; 2; 3;CD;THE ESSENTIAL -LEONARD COHEN-;FIRST WE TAKE MANHATTEN;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1988;5;;50;0
; 377; 2; 4;CD;THE ESSENTIAL -LEONARD COHEN-;DANCE ME TO THE END OF LOVE(LIVE);COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1993;6;;4;0
; 377; 2; 5;CD;THE ESSENTIAL -LEONARD COHEN-;THE FUTURE;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1992;6;;41;0
; 377; 2; 6;CD;THE ESSENTIAL -LEONARD COHEN-;DEMOCRACY;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1992;7;;13;0
; 377; 2; 7;CD;THE ESSENTIAL -LEONARD COHEN-;WAITING FOR THE MIRACLE;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1992;7;;42;0
; 377; 2; 8;CD;THE ESSENTIAL -LEONARD COHEN-;CLOSING TIME;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1992;5;;59;0
; 377; 2; 9;CD;THE ESSENTIAL -LEONARD COHEN-;ANTHEM;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;1992;6;;6;0
; 377; 2;10;CD;THE ESSENTIAL -LEONARD COHEN-;IN MY SECRET LIFE;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;2001;4;;53;0
; 377; 2;11;CD;THE ESSENTIAL -LEONARD COHEN-;ALEXANDRA LEAVING;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;2001;5;;22;0
; 377; 2;12;CD;THE ESSENTIAL -LEONARD COHEN-;A THOUSAND KISSES DEEP;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;2001;6;;26;0
; 377; 2;13;CD;THE ESSENTIAL -LEONARD COHEN-;LOVE ITSELF;COHEN , LEONARD;;;;;;;;;;;;;;OLDIE;2001;5;;22;0
; 378; 1; 1;CD;LEONARD COHEN-LIVE IN LONDON;DANCE ME TO THE END OF LOVE;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;6;;20;0
; 378; 1; 2;CD;LEONARD COHEN-LIVE IN LONDON;THE FUTURE;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;7;;21;0
; 378; 1; 3;CD;LEONARD COHEN-LIVE IN LONDON;AIN'T NO CURE FOR LOVE;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;6;;17;0
; 378; 1; 4;CD;LEONARD COHEN-LIVE IN LONDON;BIRD ON THE WIRE;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;6;;15;0
; 378; 1; 5;CD;LEONARD COHEN-LIVE IN LONDON;EVERYBODY KNOWS;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;5;;53;0
; 378; 1; 6;CD;LEONARD COHEN-LIVE IN LONDON;IN MY SECRET LIFE;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;5;;3;0
; 378; 1; 7;CD;LEONARD COHEN-LIVE IN LONDON;WHO BY FIRE;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;6;;35;0
; 378; 1; 8;CD;LEONARD COHEN-LIVE IN LONDON;HEY, THAT'S NO WAY TO SAY GOOD...;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;3;;48;0
; 378; 1; 9;CD;LEONARD COHEN-LIVE IN LONDON;ANTHEM;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;7;;21;0
; 378; 1;10;CD;LEONARD COHEN-LIVE IN LONDON;INTRODUCTION;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;1;;30;0
; 378; 1;11;CD;LEONARD COHEN-LIVE IN LONDON;TOWER OF SONG;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;7;;7;0
; 378; 1;12;CD;LEONARD COHEN-LIVE IN LONDON;SUZANNE;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;3;;47;0
; 378; 1;13;CD;LEONARD COHEN-LIVE IN LONDON;THE GYPSY'S WIFE;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;6;;43;0
; 378; 2; 1;CD;LEONARD COHEN-LIVE IN LONDON;BOOGIE STREET;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;6;;57;0
; 378; 2; 2;CD;LEONARD COHEN-LIVE IN LONDON;HALLELUJAH;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;7;;20;0
; 378; 2; 3;CD;LEONARD COHEN-LIVE IN LONDON;DEMOCRACY;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;7;;9;0
; 378; 2; 4;CD;LEONARD COHEN-LIVE IN LONDON;I'M YOUR MAN;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;5;;41;0
; 378; 2; 5;CD;LEONARD COHEN-LIVE IN LONDON;RECITATION;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;3;;54;0
; 378; 2; 6;CD;LEONARD COHEN-LIVE IN LONDON;TAKE THIS WALTZ;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;8;;37;0
; 378; 2; 7;CD;LEONARD COHEN-LIVE IN LONDON;SO LONG, MARIANNE;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;5;;25;0
; 378; 2; 8;CD;LEONARD COHEN-LIVE IN LONDON;FIRST WE TAKE MANHATTEN;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;6;;16;0
; 378; 2; 9;CD;LEONARD COHEN-LIVE IN LONDON;SISTERS OF MERCY;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;4;;56;0
; 378; 2;10;CD;LEONARD COHEN-LIVE IN LONDON;IF IT BE YOUR WILL;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;5;;23;0
; 378; 2;11;CD;LEONARD COHEN-LIVE IN LONDON;CLOSING TIME;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;6;;15;0
; 378; 2;12;CD;LEONARD COHEN-LIVE IN LONDON;I TRIED TO LEAVE YOU;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;8;;34;0
; 378; 2;13;CD;LEONARD COHEN-LIVE IN LONDON;WITHER THOU GOEST;COHEN , LEONARD;;;;;;;;;;;;;;SOFT;2009;1;;27;0
; 379; 1; 1;CD;STARLESS AND BIBLE BLACK;THE GREAT DECEIVER;KING CRIMSON;;;;;;;;;;;;;;------------;1974;4;;3;0
; 379; 1; 2;CD;STARLESS AND BIBLE BLACK;LAMENT;KING CRIMSON;;;;;;;;;;;;;;------------;1974;4;;6;0
; 379; 1; 3;CD;STARLESS AND BIBLE BLACK;WE'LL LET YOU KNOW;KING CRIMSON;;;;;;;;;;;;;;------------;1974;3;;41;0
; 379; 1; 4;CD;STARLESS AND BIBLE BLACK;THE NIGHT WATCH;KING CRIMSON;;;;;;;;;;;;;;------------;1974;4;;41;0
; 379; 1; 5;CD;STARLESS AND BIBLE BLACK;TRIO;KING CRIMSON;;;;;;;;;;;;;;------------;1974;5;;40;0
; 379; 1; 6;CD;STARLESS AND BIBLE BLACK;THE MINCER;KING CRIMSON;;;;;;;;;;;;;;------------;1974;4;;11;0
; 379; 1; 7;CD;STARLESS AND BIBLE BLACK;STARLESS AND BIBLE BLACK;KING CRIMSON;;;;;;;;;;;;;;------------;1974;9;;12;0
; 379; 1; 8;CD;STARLESS AND BIBLE BLACK;FRACTURE;KING CRIMSON;;;;;;;;;;;;;;------------;1974;11;;15;0
; 380; 1; 1;CD;ISLANDS;FORMENTERA LADY;KING CRIMSON;;;;;;;;;;;;;;------------;1971;5;;20;0
; 380; 1; 2;CD;ISLANDS;SAILOR'S TALE;KING CRIMSON;;;;;;;;;;;;;;------------;1971;12;;29;0
; 380; 1; 3;CD;ISLANDS;THE LETTERS;KING CRIMSON;;;;;;;;;;;;;;------------;1971;4;;32;0
; 380; 1; 4;CD;ISLANDS;LADIES OF THE ROAD;KING CRIMSON;;;;;;;;;;;;;;------------;1971;5;;32;0
; 380; 1; 5;CD;ISLANDS;SONG OF THE ROAD;KING CRIMSON;;;;;;;;;;;;;;------------;1971;4;;15;0
; 380; 1; 6;CD;ISLANDS;ISLANDS;KING CRIMSON;;;;;;;;;;;;;;------------;1971;9;;16;0
; 381; 1; 1;CD;IN THE WAKE OF POSEIDON;PEACE-A BEGINNING;KING CRIMSON;;;;;;;;;;;;;;------------;1970;0;;50;0
; 381; 1; 2;CD;IN THE WAKE OF POSEIDON;PICTURES OF A CITY;KING CRIMSON;;;;;;;;;;;;;;------------;1970;8;;2;0
; 381; 1; 3;CD;IN THE WAKE OF POSEIDON;CADENCE AND CASCADE;KING CRIMSON;;;;;;;;;;;;;;------------;1970;4;;38;0
; 381; 1; 4;CD;IN THE WAKE OF POSEIDON;IN THE WAKE OF POSEIDON;KING CRIMSON;;;;;;;;;;;;;;------------;1970;7;;58;0
; 381; 1; 5;CD;IN THE WAKE OF POSEIDON;PEACE-A THEME;KING CRIMSON;;;;;;;;;;;;;;------------;1970;1;;15;0
; 381; 1; 6;CD;IN THE WAKE OF POSEIDON;CAT FOOD;KING CRIMSON;;;;;;;;;;;;;;------------;1970;4;;55;0
; 381; 1; 7;CD;IN THE WAKE OF POSEIDON;THE DEVIL'S TRIANGLE;KING CRIMSON;;;;;;;;;;;;;;------------;1970;11;;37;0
; 381; 1; 8;CD;IN THE WAKE OF POSEIDON;PEACE-AN END;KING CRIMSON;;;;;;;;;;;;;;------------;1970;1;;53;0
; 382; 1; 1;CD;LIZARD;CIRKUS;KING CRIMSON;;;;;;;;;;;;;;------------;1970;6;;29;0
; 382; 1; 2;CD;LIZARD;INDOOR GAMES;KING CRIMSON;;;;;;;;;;;;;;------------;1970;5;;40;0
; 382; 1; 3;CD;LIZARD;HAPPY FAMILY;KING CRIMSON;;;;;;;;;;;;;;------------;1970;4;;24;0
; 382; 1; 4;CD;LIZARD;LADY OF THE DANCING WATER;KING CRIMSON;;;;;;;;;;;;;;------------;1970;2;;45;0
; 382; 1; 5;CD;LIZARD;LIZARD;KING CRIMSON;;;;;;;;;;;;;;------------;1970;23;;23;0
; 383; 1; 1;CD;THE COURT OF THE CRIMSON KING;21ST CENTURY SCHIZOID MAN;KING CRIMSON;;;;;;;;;;;;;;------------;1969;7;;21;0
; 383; 1; 2;CD;THE COURT OF THE CRIMSON KING;I TALK TO THE WIND;KING CRIMSON;;;;;;;;;;;;;;------------;1969;6;;6;0
